Rank,Club,Country,Level,Elo,From,To
None,Norwich,ENG,2,1339.18481445,1960-07-01,1960-08-20
None,Norwich,ENG,2,1341.94543457,1960-08-21,1960-08-24
None,Norwich,ENG,2,1358.59875488,1960-08-25,1960-08-27
None,Norwich,ENG,2,1361.84667969,1960-08-28,1960-08-31
None,Norwich,ENG,2,1373.81640625,1960-09-01,1960-09-03
None,Norwich,ENG,2,1371.61987305,1960-09-04,1960-09-07
None,Norwich,ENG,2,1377.70874023,1960-09-08,1960-09-10
None,Norwich,ENG,2,1398.07373047,1960-09-11,1960-09-14
None,Norwich,ENG,2,1388.99633789,1960-09-15,1960-09-17
None,Norwich,ENG,2,1400.86010742,1960-09-18,1960-09-24
None,Norwich,ENG,2,1392.24267578,1960-09-25,1960-10-01
None,Norwich,ENG,2,1402.28857422,1960-10-02,1960-10-08
None,Norwich,ENG,2,1399.51367188,1960-10-09,1960-10-15
None,Norwich,ENG,2,1394.79626465,1960-10-16,1960-10-22
None,Norwich,ENG,2,1403.18334961,1960-10-23,1960-10-29
None,Norwich,ENG,2,1406.37207031,1960-10-30,1960-11-05
None,Norwich,ENG,2,1414.94348145,1960-11-06,1960-11-12
None,Norwich,ENG,2,1412.10461426,1960-11-13,1960-11-16
None,Norwich,ENG,2,1416.74511719,1960-11-17,1960-11-19
None,Norwich,ENG,2,1422.18920898,1960-11-20,1960-11-26
None,Norwich,ENG,2,1425.03503418,1960-11-27,1960-11-30
None,Norwich,ENG,2,1432.89587402,1960-12-01,1960-12-03
None,Norwich,ENG,2,1438.50622559,1960-12-04,1960-12-10
None,Norwich,ENG,2,1433.62780762,1960-12-11,1960-12-17
None,Norwich,ENG,2,1439.57495117,1960-12-18,1960-12-26
None,Norwich,ENG,2,1425.01269531,1960-12-27,1960-12-27
None,Norwich,ENG,2,1419.47119141,1960-12-28,1960-12-31
None,Norwich,ENG,2,1424.83752441,1961-01-01,1961-01-14
None,Norwich,ENG,2,1415.3614502,1961-01-15,1961-01-18
None,Norwich,ENG,2,1418.02197266,1961-01-19,1961-01-21
None,Norwich,ENG,2,1424.97265625,1961-01-22,1961-02-04
None,Norwich,ENG,2,1440.83972168,1961-02-05,1961-02-11
None,Norwich,ENG,2,1445.81506348,1961-02-12,1961-02-21
None,Norwich,ENG,2,1448.81982422,1961-02-22,1961-02-25
None,Norwich,ENG,2,1451.0970459,1961-02-26,1961-03-04
None,Norwich,ENG,2,1463.11450195,1961-03-05,1961-03-11
None,Norwich,ENG,2,1458.67285156,1961-03-12,1961-03-15
None,Norwich,ENG,2,1446.15930176,1961-03-16,1961-03-18
None,Norwich,ENG,2,1434.61889648,1961-03-19,1961-03-25
None,Norwich,ENG,2,1449.67529297,1961-03-26,1961-03-31
None,Norwich,ENG,2,1470.140625,1961-04-01,1961-04-01
None,Norwich,ENG,2,1453.78979492,1961-04-02,1961-04-03
None,Norwich,ENG,2,1464.2364502,1961-04-04,1961-04-08
None,Norwich,ENG,2,1456.46569824,1961-04-09,1961-04-15
None,Norwich,ENG,2,1463.85461426,1961-04-16,1961-04-22
None,Norwich,ENG,2,1457.64904785,1961-04-23,1961-04-29
None,Norwich,ENG,2,1467.03356934,1961-04-30,1961-08-19
None,Norwich,ENG,2,1471.20690918,1961-08-20,1961-08-23
None,Norwich,ENG,2,1467.05859375,1961-08-24,1961-08-26
None,Norwich,ENG,2,1470.04077148,1961-08-27,1961-08-29
None,Norwich,ENG,2,1461.34936523,1961-08-30,1961-09-02
None,Norwich,ENG,2,1453.85827637,1961-09-03,1961-09-06
None,Norwich,ENG,2,1460.75170898,1961-09-07,1961-09-09
None,Norwich,ENG,2,1453.10180664,1961-09-10,1961-09-13
None,Norwich,ENG,2,1451.20568848,1961-09-14,1961-09-16
None,Norwich,ENG,2,1458.79650879,1961-09-17,1961-09-20
None,Norwich,ENG,2,1472.09130859,1961-09-21,1961-09-23
None,Norwich,ENG,2,1461.3494873,1961-09-24,1961-09-27
None,Norwich,ENG,2,1461.94091797,1961-09-28,1961-09-30
None,Norwich,ENG,2,1457.39868164,1961-10-01,1961-10-07
None,Norwich,ENG,2,1460.08398438,1961-10-08,1961-10-14
None,Norwich,ENG,2,1465.62353516,1961-10-15,1961-10-16
None,Norwich,ENG,2,1458.20776367,1961-10-17,1961-10-18
None,Norwich,ENG,2,1442.94067383,1961-10-19,1961-10-21
None,Norwich,ENG,2,1445.95239258,1961-10-22,1961-10-24
None,Norwich,ENG,2,1448.92834473,1961-10-25,1961-10-25
None,Norwich,ENG,2,1447.03283691,1961-10-26,1961-10-28
None,Norwich,ENG,2,1426.07067871,1961-10-29,1961-11-02
None,Norwich,ENG,2,1425.34558105,1961-11-03,1961-11-04
None,Norwich,ENG,2,1430.92346191,1961-11-05,1961-11-08
None,Norwich,ENG,2,1428.77661133,1961-11-09,1961-11-11
None,Norwich,ENG,2,1437.81945801,1961-11-12,1961-11-18
None,Norwich,ENG,2,1422.0994873,1961-11-19,1961-11-25
None,Norwich,ENG,2,1427.58215332,1961-11-26,1961-12-02
None,Norwich,ENG,2,1420.96862793,1961-12-03,1961-12-09
None,Norwich,ENG,2,1426.05175781,1961-12-10,1961-12-16
None,Norwich,ENG,2,1434.38220215,1961-12-17,1961-12-23
None,Norwich,ENG,2,1430.09375,1961-12-24,1961-12-26
None,Norwich,ENG,2,1414.92541504,1961-12-27,1961-12-30
None,Norwich,ENG,2,1408.74450684,1961-12-31,1962-01-13
None,Norwich,ENG,2,1406.4239502,1962-01-14,1962-01-20
None,Norwich,ENG,2,1396.68701172,1962-01-21,1962-02-03
None,Norwich,ENG,2,1391.69421387,1962-02-04,1962-02-10
None,Norwich,ENG,2,1397.71862793,1962-02-11,1962-02-14
None,Norwich,ENG,2,1398.19458008,1962-02-15,1962-02-24
None,Norwich,ENG,2,1388.04785156,1962-02-25,1962-02-26
None,Norwich,ENG,2,1399.77209473,1962-02-27,1962-02-27
None,Norwich,ENG,2,1394.41345215,1962-02-28,1962-03-03
None,Norwich,ENG,2,1412.91345215,1962-03-04,1962-03-10
None,Norwich,ENG,2,1410.85095215,1962-03-11,1962-03-17
None,Norwich,ENG,2,1422.01074219,1962-03-18,1962-03-21
None,Norwich,ENG,2,1419.48449707,1962-03-22,1962-03-24
None,Norwich,ENG,2,1418.02966309,1962-03-25,1962-03-30
None,Norwich,ENG,2,1412.72802734,1962-03-31,1962-04-05
None,Norwich,ENG,2,1408.63024902,1962-04-06,1962-04-07
None,Norwich,ENG,2,1415.79418945,1962-04-08,1962-04-14
None,Norwich,ENG,2,1418.49438477,1962-04-15,1962-04-20
None,Norwich,ENG,2,1411.00720215,1962-04-21,1962-04-21
None,Norwich,ENG,2,1409.74755859,1962-04-22,1962-04-23
None,Norwich,ENG,2,1415.97167969,1962-04-24,1962-04-28
None,Norwich,ENG,2,1411.45410156,1962-04-29,1962-08-18
None,Norwich,ENG,2,1416.20935059,1962-08-19,1962-08-22
None,Norwich,ENG,2,1415.77197266,1962-08-23,1962-08-25
None,Norwich,ENG,2,1421.57653809,1962-08-26,1962-08-29
None,Norwich,ENG,2,1439.44567871,1962-08-30,1962-09-01
None,Norwich,ENG,2,1450.4185791,1962-09-02,1962-09-05
None,Norwich,ENG,2,1440.15771484,1962-09-06,1962-09-08
None,Norwich,ENG,2,1436.09484863,1962-09-09,1962-09-12
None,Norwich,ENG,2,1440.31848145,1962-09-13,1962-09-15
None,Norwich,ENG,2,1444.41333008,1962-09-16,1962-09-18
None,Norwich,ENG,2,1444.44140625,1962-09-19,1962-09-22
None,Norwich,ENG,2,1439.9864502,1962-09-23,1962-09-25
None,Norwich,ENG,2,1440.04016113,1962-09-26,1962-09-29
None,Norwich,ENG,2,1445.29345703,1962-09-30,1962-10-05
None,Norwich,ENG,2,1461.9498291,1962-10-06,1962-10-13
None,Norwich,ENG,2,1441.90795898,1962-10-14,1962-10-20
None,Norwich,ENG,2,1432.93286133,1962-10-21,1962-10-27
None,Norwich,ENG,2,1444.27978516,1962-10-28,1962-10-31
None,Norwich,ENG,2,1451.69934082,1962-11-01,1962-11-03
None,Norwich,ENG,2,1441.80834961,1962-11-04,1962-11-10
None,Norwich,ENG,2,1452.42028809,1962-11-11,1962-11-14
None,Norwich,ENG,2,1460.72839355,1962-11-15,1962-11-17
None,Norwich,ENG,2,1456.57678223,1962-11-18,1962-11-19
None,Norwich,ENG,2,1454.02783203,1962-11-20,1962-11-24
None,Norwich,ENG,2,1449.41894531,1962-11-25,1962-11-28
None,Norwich,ENG,2,1448.2388916,1962-11-29,1962-12-01
None,Norwich,ENG,2,1440.46411133,1962-12-02,1962-12-08
None,Norwich,ENG,2,1438.27075195,1962-12-09,1962-12-15
None,Norwich,ENG,2,1435.53979492,1962-12-16,1962-12-22
None,Norwich,ENG,2,1431.03967285,1962-12-23,1962-12-29
None,Norwich,ENG,2,1421.48791504,1962-12-30,1963-01-19
None,Norwich,ENG,2,1441.52429199,1963-01-20,1963-02-23
None,Norwich,ENG,2,1447.55993652,1963-02-24,1963-03-02
None,Norwich,ENG,2,1459.04626465,1963-03-03,1963-03-05
None,Norwich,ENG,2,1454.20385742,1963-03-06,1963-03-09
None,Norwich,ENG,2,1469.97119141,1963-03-10,1963-03-14
None,Norwich,ENG,2,1480.73596191,1963-03-15,1963-03-20
None,Norwich,ENG,2,1470.39318848,1963-03-21,1963-03-23
None,Norwich,ENG,2,1476.00585938,1963-03-24,1963-04-06
None,Norwich,ENG,2,1488.37817383,1963-04-07,1963-04-09
None,Norwich,ENG,2,1479.42663574,1963-04-10,1963-04-13
None,Norwich,ENG,2,1468.24304199,1963-04-14,1963-04-15
None,Norwich,ENG,2,1479.05102539,1963-04-16,1963-04-16
None,Norwich,ENG,2,1483.16833496,1963-04-17,1963-04-20
None,Norwich,ENG,2,1487.40979004,1963-04-21,1963-04-24
None,Norwich,ENG,2,1489.4798584,1963-04-25,1963-04-26
None,Norwich,ENG,2,1480.60424805,1963-04-27,1963-05-01
None,Norwich,ENG,2,1481.14013672,1963-05-02,1963-05-04
None,Norwich,ENG,2,1471.55847168,1963-05-05,1963-05-06
None,Norwich,ENG,2,1459.89367676,1963-05-07,1963-05-11
None,Norwich,ENG,2,1455.63098145,1963-05-12,1963-05-14
None,Norwich,ENG,2,1445.57885742,1963-05-15,1963-05-15
None,Norwich,ENG,2,1461.17053223,1963-05-16,1963-05-21
None,Norwich,ENG,2,1453.3026123,1963-05-22,1963-08-24
None,Norwich,ENG,2,1447.94238281,1963-08-25,1963-08-28
None,Norwich,ENG,2,1437.93151855,1963-08-29,1963-08-31
None,Norwich,ENG,2,1428.71472168,1963-09-01,1963-09-03
None,Norwich,ENG,2,1422.43310547,1963-09-04,1963-09-07
None,Norwich,ENG,2,1427.90722656,1963-09-08,1963-09-11
None,Norwich,ENG,2,1424.47521973,1963-09-12,1963-09-14
None,Norwich,ENG,2,1426.70068359,1963-09-15,1963-09-16
None,Norwich,ENG,2,1421.18884277,1963-09-17,1963-09-18
None,Norwich,ENG,2,1417.3190918,1963-09-19,1963-09-21
None,Norwich,ENG,2,1414.80224609,1963-09-22,1963-09-25
None,Norwich,ENG,2,1411.58190918,1963-09-26,1963-09-28
None,Norwich,ENG,2,1407.20239258,1963-09-29,1963-10-02
None,Norwich,ENG,2,1414.00854492,1963-10-03,1963-10-05
None,Norwich,ENG,2,1407.59106445,1963-10-06,1963-10-15
None,Norwich,ENG,2,1400.90478516,1963-10-16,1963-10-19
None,Norwich,ENG,2,1400.17163086,1963-10-20,1963-10-26
None,Norwich,ENG,2,1392.60632324,1963-10-27,1963-11-02
None,Norwich,ENG,2,1402.04016113,1963-11-03,1963-11-09
None,Norwich,ENG,2,1405.82263184,1963-11-10,1963-11-16
None,Norwich,ENG,2,1416.3260498,1963-11-17,1963-11-23
None,Norwich,ENG,2,1424.69750977,1963-11-24,1963-11-30
None,Norwich,ENG,2,1412.41918945,1963-12-01,1963-12-07
None,Norwich,ENG,2,1424.49597168,1963-12-08,1963-12-14
None,Norwich,ENG,2,1437.72021484,1963-12-15,1963-12-21
None,Norwich,ENG,2,1440.6796875,1963-12-22,1963-12-26
None,Norwich,ENG,2,1445.93859863,1963-12-27,1963-12-28
None,Norwich,ENG,2,1448.14794922,1963-12-29,1964-01-11
None,Norwich,ENG,2,1449.74890137,1964-01-12,1964-01-18
None,Norwich,ENG,2,1457.3984375,1964-01-19,1964-02-01
None,Norwich,ENG,2,1446.83056641,1964-02-02,1964-02-08
None,Norwich,ENG,2,1447.56530762,1964-02-09,1964-02-19
None,Norwich,ENG,2,1453.84436035,1964-02-20,1964-02-22
None,Norwich,ENG,2,1461.54760742,1964-02-23,1964-02-26
None,Norwich,ENG,2,1467.21643066,1964-02-27,1964-02-29
None,Norwich,ENG,2,1460.78210449,1964-03-01,1964-03-07
None,Norwich,ENG,2,1466.63549805,1964-03-08,1964-03-17
None,Norwich,ENG,2,1460.0748291,1964-03-18,1964-03-18
None,Norwich,ENG,2,1439.25,1964-03-19,1964-03-21
None,Norwich,ENG,2,1436.87609863,1964-03-22,1964-03-27
None,Norwich,ENG,2,1426.87719727,1964-03-28,1964-03-28
None,Norwich,ENG,2,1419.03601074,1964-03-29,1964-03-30
None,Norwich,ENG,2,1410.66503906,1964-03-31,1964-04-04
None,Norwich,ENG,2,1407.41052246,1964-04-05,1964-04-11
None,Norwich,ENG,2,1401.78100586,1964-04-12,1964-04-18
None,Norwich,ENG,2,1400.32263184,1964-04-19,1964-04-25
None,Norwich,ENG,2,1394.52624512,1964-04-26,1964-08-17
None,Norwich,ENG,2,1394.64990234,1964-08-18,1964-08-22
None,Norwich,ENG,2,1399.42810059,1964-08-23,1964-08-26
None,Norwich,ENG,2,1410.15893555,1964-08-27,1964-08-29
None,Norwich,ENG,2,1403.56091309,1964-08-30,1964-09-02
None,Norwich,ENG,2,1413.0324707,1964-09-03,1964-09-05
None,Norwich,ENG,2,1419.39074707,1964-09-06,1964-09-09
None,Norwich,ENG,2,1442.15551758,1964-09-10,1964-09-12
None,Norwich,ENG,2,1430.06530762,1964-09-13,1964-09-14
None,Norwich,ENG,2,1430.22509766,1964-09-15,1964-09-16
None,Norwich,ENG,2,1440.72351074,1964-09-17,1964-09-19
None,Norwich,ENG,2,1434.65637207,1964-09-20,1964-09-23
None,Norwich,ENG,2,1437.52563477,1964-09-24,1964-09-26
None,Norwich,ENG,2,1444.11328125,1964-09-27,1964-10-03
None,Norwich,ENG,2,1439.36230469,1964-10-04,1964-10-07
None,Norwich,ENG,2,1447.22387695,1964-10-08,1964-10-10
None,Norwich,ENG,2,1442.05175781,1964-10-11,1964-10-13
None,Norwich,ENG,2,1446.87634277,1964-10-14,1964-10-17
None,Norwich,ENG,2,1454.64526367,1964-10-18,1964-10-24
None,Norwich,ENG,2,1447.6887207,1964-10-25,1964-10-31
None,Norwich,ENG,2,1446.07348633,1964-11-01,1964-11-07
None,Norwich,ENG,2,1450.36181641,1964-11-08,1964-11-14
None,Norwich,ENG,2,1449.38366699,1964-11-15,1964-11-21
None,Norwich,ENG,2,1450.95397949,1964-11-22,1964-11-25
None,Norwich,ENG,2,1459.5826416,1964-11-26,1964-11-28
None,Norwich,ENG,2,1463.39697266,1964-11-29,1964-12-05
None,Norwich,ENG,2,1477.86694336,1964-12-06,1964-12-09
None,Norwich,ENG,2,1480.71813965,1964-12-10,1964-12-12
None,Norwich,ENG,2,1481.10656738,1964-12-13,1964-12-16
None,Norwich,ENG,2,1498.71557617,1964-12-17,1964-12-19
None,Norwich,ENG,2,1507.86535645,1964-12-20,1964-12-23
None,Norwich,ENG,2,1509.23840332,1964-12-24,1964-12-26
None,Norwich,ENG,2,1516.81518555,1964-12-27,1965-01-02
None,Norwich,ENG,2,1507.53381348,1965-01-03,1965-01-16
None,Norwich,ENG,2,1498.46435547,1965-01-17,1965-01-20
None,Norwich,ENG,2,1503.56555176,1965-01-21,1965-01-23
None,Norwich,ENG,2,1499.1784668,1965-01-24,1965-01-30
None,Norwich,ENG,2,1504.34106445,1965-01-31,1965-02-03
None,Norwich,ENG,2,1497.93225098,1965-02-04,1965-02-06
None,Norwich,ENG,2,1505.86425781,1965-02-07,1965-02-10
None,Norwich,ENG,2,1510.58862305,1965-02-11,1965-02-13
None,Norwich,ENG,2,1516.25732422,1965-02-14,1965-02-20
None,Norwich,ENG,2,1523.76403809,1965-02-21,1965-02-27
None,Norwich,ENG,2,1517.39538574,1965-02-28,1965-03-06
None,Norwich,ENG,2,1521.890625,1965-03-07,1965-03-13
None,Norwich,ENG,2,1515.81018066,1965-03-14,1965-03-16
None,Norwich,ENG,2,1519.73901367,1965-03-17,1965-03-17
None,Norwich,ENG,2,1515.07543945,1965-03-18,1965-03-20
None,Norwich,ENG,2,1512.82788086,1965-03-21,1965-03-23
None,Norwich,ENG,2,1513.44787598,1965-03-24,1965-03-24
None,Norwich,ENG,2,1513.59545898,1965-03-25,1965-03-27
None,Norwich,ENG,2,1509.34020996,1965-03-28,1965-04-03
None,Norwich,ENG,2,1492.99511719,1965-04-04,1965-04-07
None,Norwich,ENG,2,1492.89221191,1965-04-08,1965-04-10
None,Norwich,ENG,2,1483.34436035,1965-04-11,1965-04-17
None,Norwich,ENG,2,1489.4498291,1965-04-18,1965-04-19
None,Norwich,ENG,2,1477.32971191,1965-04-20,1965-04-20
None,Norwich,ENG,2,1483.45141602,1965-04-21,1965-04-24
None,Norwich,ENG,2,1477.05749512,1965-04-25,1965-04-28
None,Norwich,ENG,2,1486.01379395,1965-04-29,1965-05-04
None,Norwich,ENG,2,1490.91333008,1965-05-05,1965-05-12
None,Norwich,ENG,2,1483.20007324,1965-05-13,1965-05-19
None,Norwich,ENG,2,1491.53259277,1965-05-20,1965-08-21
None,Norwich,ENG,2,1480.94714355,1965-08-22,1965-08-25
None,Norwich,ENG,2,1476.52502441,1965-08-26,1965-08-28
None,Norwich,ENG,2,1482.19799805,1965-08-29,1965-08-31
None,Norwich,ENG,2,1484.7878418,1965-09-01,1965-09-04
None,Norwich,ENG,2,1476.77807617,1965-09-05,1965-09-08
None,Norwich,ENG,2,1469.12902832,1965-09-09,1965-09-11
None,Norwich,ENG,2,1461.22583008,1965-09-12,1965-09-15
None,Norwich,ENG,2,1459.78283691,1965-09-16,1965-09-18
None,Norwich,ENG,2,1477.3729248,1965-09-19,1965-09-22
None,Norwich,ENG,2,1477.37890625,1965-09-23,1965-09-25
None,Norwich,ENG,2,1483.7076416,1965-09-26,1965-09-29
None,Norwich,ENG,2,1482.66906738,1965-09-30,1965-10-02
None,Norwich,ENG,2,1471.10314941,1965-10-03,1965-10-06
None,Norwich,ENG,2,1471.13317871,1965-10-07,1965-10-09
None,Norwich,ENG,2,1467.75915527,1965-10-10,1965-10-13
None,Norwich,ENG,2,1476.24035645,1965-10-14,1965-10-16
None,Norwich,ENG,2,1479.57165527,1965-10-17,1965-10-20
None,Norwich,ENG,2,1479.1776123,1965-10-21,1965-10-22
None,Norwich,ENG,2,1489.70019531,1965-10-23,1965-10-27
None,Norwich,ENG,2,1495.10217285,1965-10-28,1965-10-30
None,Norwich,ENG,2,1493.88793945,1965-10-31,1965-11-06
None,Norwich,ENG,2,1497.62036133,1965-11-07,1965-11-13
None,Norwich,ENG,2,1494.25244141,1965-11-14,1965-11-17
None,Norwich,ENG,2,1494.9083252,1965-11-18,1965-11-24
None,Norwich,ENG,2,1495.94689941,1965-11-25,1965-11-27
None,Norwich,ENG,2,1491.80126953,1965-11-28,1965-12-01
None,Norwich,ENG,2,1492.89855957,1965-12-02,1965-12-04
None,Norwich,ENG,2,1510.3614502,1965-12-05,1965-12-11
None,Norwich,ENG,2,1521.09851074,1965-12-12,1965-12-15
None,Norwich,ENG,2,1523.30871582,1965-12-16,1965-12-27
None,Norwich,ENG,2,1520.17382812,1965-12-28,1965-12-28
None,Norwich,ENG,2,1513.87866211,1965-12-29,1966-01-01
None,Norwich,ENG,2,1511.0168457,1966-01-02,1966-01-08
None,Norwich,ENG,2,1514.54797363,1966-01-09,1966-01-29
None,Norwich,ENG,2,1519.43103027,1966-01-30,1966-02-02
None,Norwich,ENG,2,1518.55737305,1966-02-03,1966-02-19
None,Norwich,ENG,2,1507.99584961,1966-02-20,1966-02-26
None,Norwich,ENG,2,1513.5177002,1966-02-27,1966-03-01
None,Norwich,ENG,2,1514.97021484,1966-03-02,1966-03-02
None,Norwich,ENG,2,1513.98022461,1966-03-03,1966-03-08
None,Norwich,ENG,2,1516.39770508,1966-03-09,1966-03-09
None,Norwich,ENG,2,1530.28503418,1966-03-10,1966-03-12
None,Norwich,ENG,2,1537.24255371,1966-03-13,1966-03-16
None,Norwich,ENG,2,1538.6003418,1966-03-17,1966-03-19
None,Norwich,ENG,2,1531.12744141,1966-03-20,1966-03-26
None,Norwich,ENG,2,1528.09692383,1966-03-27,1966-03-28
None,Norwich,ENG,2,1527.3671875,1966-03-29,1966-04-02
None,Norwich,ENG,2,1532.19348145,1966-04-03,1966-04-05
None,Norwich,ENG,2,1527.47180176,1966-04-06,1966-04-09
None,Norwich,ENG,2,1532.48498535,1966-04-10,1966-04-11
None,Norwich,ENG,2,1522.2512207,1966-04-12,1966-04-12
None,Norwich,ENG,2,1517.89550781,1966-04-13,1966-04-13
None,Norwich,ENG,2,1514.18518066,1966-04-14,1966-04-14
None,Norwich,ENG,2,1513.04492188,1966-04-15,1966-04-16
None,Norwich,ENG,2,1519.70092773,1966-04-17,1966-04-19
None,Norwich,ENG,2,1524.23730469,1966-04-20,1966-04-20
None,Norwich,ENG,2,1517.11572266,1966-04-21,1966-04-23
None,Norwich,ENG,2,1508.42407227,1966-04-24,1966-04-27
None,Norwich,ENG,2,1496.02111816,1966-04-28,1966-04-30
None,Norwich,ENG,2,1480.69116211,1966-05-01,1966-05-05
None,Norwich,ENG,2,1475.20629883,1966-05-06,1966-05-07
None,Norwich,ENG,2,1479.57824707,1966-05-08,1966-05-10
None,Norwich,ENG,2,1493.47607422,1966-05-11,1966-05-18
None,Norwich,ENG,2,1487.9128418,1966-05-19,1966-08-20
None,Norwich,ENG,2,1485.13671875,1966-08-21,1966-08-27
None,Norwich,ENG,2,1481.50793457,1966-08-28,1966-08-31
None,Norwich,ENG,2,1464.95324707,1966-09-01,1966-09-03
None,Norwich,ENG,2,1456.31726074,1966-09-04,1966-09-06
None,Norwich,ENG,2,1469.83093262,1966-09-07,1966-09-10
None,Norwich,ENG,2,1469.25561523,1966-09-11,1966-09-17
None,Norwich,ENG,2,1461.92578125,1966-09-18,1966-09-20
None,Norwich,ENG,2,1450.03173828,1966-09-21,1966-09-21
None,Norwich,ENG,2,1447.74462891,1966-09-22,1966-09-24
None,Norwich,ENG,2,1445.64208984,1966-09-25,1966-09-27
None,Norwich,ENG,2,1440.96057129,1966-09-28,1966-09-28
None,Norwich,ENG,2,1440.93920898,1966-09-29,1966-10-01
None,Norwich,ENG,2,1437.08483887,1966-10-02,1966-10-05
None,Norwich,ENG,2,1432.74645996,1966-10-06,1966-10-08
None,Norwich,ENG,2,1428.61901855,1966-10-09,1966-10-11
None,Norwich,ENG,2,1429.20800781,1966-10-12,1966-10-12
None,Norwich,ENG,2,1428.98193359,1966-10-13,1966-10-15
None,Norwich,ENG,2,1438.85107422,1966-10-16,1966-10-19
None,Norwich,ENG,2,1440.31677246,1966-10-20,1966-10-22
None,Norwich,ENG,2,1446.09765625,1966-10-23,1966-10-29
None,Norwich,ENG,2,1453.93029785,1966-10-30,1966-11-05
None,Norwich,ENG,2,1457.96813965,1966-11-06,1966-11-09
None,Norwich,ENG,2,1453.74035645,1966-11-10,1966-11-12
None,Norwich,ENG,2,1464.44042969,1966-11-13,1966-11-19
None,Norwich,ENG,2,1469.57678223,1966-11-20,1966-11-23
None,Norwich,ENG,2,1467.62841797,1966-11-24,1966-11-26
None,Norwich,ENG,2,1466.51611328,1966-11-27,1966-12-03
None,Norwich,ENG,2,1456.40100098,1966-12-04,1966-12-07
None,Norwich,ENG,2,1445.92443848,1966-12-08,1966-12-10
None,Norwich,ENG,2,1438.88269043,1966-12-11,1966-12-14
None,Norwich,ENG,2,1427.79174805,1966-12-15,1966-12-17
None,Norwich,ENG,2,1432.58581543,1966-12-18,1966-12-26
None,Norwich,ENG,2,1427.76696777,1966-12-27,1966-12-27
None,Norwich,ENG,2,1425.52697754,1966-12-28,1966-12-31
None,Norwich,ENG,2,1424.07727051,1967-01-01,1967-01-14
None,Norwich,ENG,2,1421.57250977,1967-01-15,1967-01-21
None,Norwich,ENG,2,1428.44213867,1967-01-22,1967-02-04
None,Norwich,ENG,2,1423.18908691,1967-02-05,1967-02-11
None,Norwich,ENG,2,1428.78710938,1967-02-12,1967-02-25
None,Norwich,ENG,2,1434.80651855,1967-02-26,1967-03-04
None,Norwich,ENG,2,1439.80578613,1967-03-05,1967-03-18
None,Norwich,ENG,2,1431.88549805,1967-03-19,1967-03-24
None,Norwich,ENG,2,1435.18774414,1967-03-25,1967-03-27
None,Norwich,ENG,2,1442.18261719,1967-03-28,1967-04-01
None,Norwich,ENG,2,1438.55334473,1967-04-02,1967-04-08
None,Norwich,ENG,2,1442.27539062,1967-04-09,1967-04-15
None,Norwich,ENG,2,1448.26708984,1967-04-16,1967-04-18
None,Norwich,ENG,2,1466.73461914,1967-04-19,1967-04-22
None,Norwich,ENG,2,1479.55273438,1967-04-23,1967-04-29
None,Norwich,ENG,2,1483.37023926,1967-04-30,1967-05-06
None,Norwich,ENG,2,1478.7923584,1967-05-07,1967-05-13
None,Norwich,ENG,2,1483.07556152,1967-05-14,1967-08-19
None,Norwich,ENG,2,1490.59350586,1967-08-20,1967-08-23
None,Norwich,ENG,2,1473.45349121,1967-08-24,1967-08-26
None,Norwich,ENG,2,1463.45556641,1967-08-27,1967-08-28
None,Norwich,ENG,2,1458.03735352,1967-08-29,1967-09-02
None,Norwich,ENG,2,1465.53271484,1967-09-03,1967-09-06
None,Norwich,ENG,2,1471.07995605,1967-09-07,1967-09-09
None,Norwich,ENG,2,1462.45532227,1967-09-10,1967-09-16
None,Norwich,ENG,2,1447.85131836,1967-09-17,1967-09-20
None,Norwich,ENG,2,1454.96350098,1967-09-21,1967-09-23
None,Norwich,ENG,2,1460.3704834,1967-09-24,1967-09-27
None,Norwich,ENG,2,1460.1697998,1967-09-28,1967-09-30
None,Norwich,ENG,2,1473.51525879,1967-10-01,1967-10-04
None,Norwich,ENG,2,1476.41955566,1967-10-05,1967-10-07
None,Norwich,ENG,2,1484.09191895,1967-10-08,1967-10-14
None,Norwich,ENG,2,1476.18664551,1967-10-15,1967-10-21
None,Norwich,ENG,2,1484.65319824,1967-10-22,1967-11-04
None,Norwich,ENG,2,1488.32751465,1967-11-05,1967-11-11
None,Norwich,ENG,2,1500.61938477,1967-11-12,1967-11-15
None,Norwich,ENG,2,1504.41845703,1967-11-16,1967-11-18
None,Norwich,ENG,2,1493.33679199,1967-11-19,1967-11-25
None,Norwich,ENG,2,1512.16210938,1967-11-26,1967-11-29
None,Norwich,ENG,2,1514.27966309,1967-11-30,1967-12-02
None,Norwich,ENG,2,1522.42492676,1967-12-03,1967-12-05
None,Norwich,ENG,2,1534.00085449,1967-12-06,1967-12-09
None,Norwich,ENG,2,1536.68762207,1967-12-10,1967-12-13
None,Norwich,ENG,2,1528.11181641,1967-12-14,1967-12-16
None,Norwich,ENG,2,1520.39343262,1967-12-17,1967-12-23
None,Norwich,ENG,2,1516.55651855,1967-12-24,1967-12-26
None,Norwich,ENG,2,1517.18261719,1967-12-27,1967-12-30
None,Norwich,ENG,2,1511.98059082,1967-12-31,1968-01-10
None,Norwich,ENG,2,1511.68225098,1968-01-11,1968-01-20
None,Norwich,ENG,2,1502.84289551,1968-01-21,1968-02-03
None,Norwich,ENG,2,1493.6706543,1968-02-04,1968-02-10
